timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-03-11T12:09:10+0100,Cuisine-Predictor,GENAIGREENML_assisted_chatgpt.py,OK,0,0.774526,0.000,4.569981575,91.400,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:09:20+0100,Cuisine-Predictor,GENAIGREENML_assisted_claude.py,OK,0,0.774576,0.000,10.276734591,205.535,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:09:22+0100,Cuisine-Predictor,GENAIGREENML_assisted_codex.py,OK,0,0.748479,0.000,1.916819811,38.336,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:09:24+0100,Cuisine-Predictor,GENAIGREENML_assisted_gemini.py,OK,0,0.774526,0.000,1.766733646,35.335,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:09:31+0100,Decision-Trees,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.397590,0.000,0.264860153,5.297,"venv auto-created | requirements installed | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:09:32+0100,Decision-Trees,GENAIGREENML_assisted_chatgpt.py,OK,0,0.349398,0.000,0.164537430,3.291,"venv auto-created | requirements installed | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:09:32+0100,Decision-Trees,GENAIGREENML_assisted_claude.py,OK,0,,0.000,0.032317400,0.646,"venv auto-created | requirements installed | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:10:15+0100,DecisionTreeClassifier,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,1.000000,0.000,1.116004229,22.320,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:10:16+0100,DecisionTreeClassifier,GENAIGREENML_assisted_chatgpt.py,OK,0,1.000000,0.000,1.065887690,21.318,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:10:17+0100,DecisionTreeClassifier,GENAIGREENML_assisted_claude.py,OK,0,1.000000,0.000,1.115889072,22.318,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:10:18+0100,DecisionTreeClassifier,GENAIGREENML_assisted_codex.py,OK,0,1.000000,0.000,1.066041231,21.321,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:10:19+0100,DecisionTreeClassifier,GENAIGREENML_assisted_gemini.py,OK,0,1.000000,0.000,0.865715265,17.314,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:10:20+0100,DecisionTreeClassifier,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,0.815631628,16.313,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:10:20+0100,DecisionTreeClassifier,GENAIGREENML_autonomous_claude.py,OK,0,1.000000,0.000,0.815621376,16.312,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:10:21+0100,DecisionTreeClassifier,GENAIGREENML_autonomous_codex.py,OK,0,0.250000,0.000,0.865813971,17.316,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:10:22+0100,DecisionTreeClassifier,GENAIGREENML_autonomous_gemini.py,OK,0,1.000000,0.000,0.915629148,18.313,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:12:34+0100,Deep-Learning-Classification,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.811111,0.000,9.777348280,195.547,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:12:44+0100,Deep-Learning-Classification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.811111,0.000,9.477116585,189.542,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:12:52+0100,Deep-Learning-Classification,GENAIGREENML_assisted_claude.py,OK,0,0.800000,0.000,8.575846195,171.517,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:13:00+0100,Deep-Learning-Classification,GENAIGREENML_assisted_codex.py,OK,0,0.833333,0.000,8.325406790,166.508,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:13:09+0100,Deep-Learning-Classification,GENAIGREENML_assisted_gemini.py,OK,0,0.833333,0.000,8.875765085,177.515,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:13:10+0100,Deep-Learning-Classification,GENAIGREENML_autonomous_chatgpt.py,OK,0,1.000000,0.000,0.815529346,16.311,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:13:11+0100,Deep-Learning-Classification,GENAIGREENML_autonomous_codex.py,OK,0,0.816667,0.000,0.915722847,18.314,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:13:12+0100,Deep-Learning-Classification,GENAIGREENML_autonomous_gemini.py,OK,0,0.816667,0.000,0.815464258,16.309,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:16:04+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.809194,0.000,43.923077106,878.462,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:16:47+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_assisted_chatgpt.py,OK,0,0.812449,0.000,42.921197176,858.424,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:17:29+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_assisted_claude.py,OK,0,0.810106,0.000,42.171936750,843.439,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:18:01+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_assisted_codex.py,OK,0,0.796176,0.000,32.156242609,643.125,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:18:32+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_assisted_gemini.py,OK,0,0.806347,0.000,31.256059170,625.121,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:18:33+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.681129,0.000,0.815737724,16.315,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:18:34+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_autonomous_codex.py,OK,0,0.826667,0.000,0.865889549,17.318,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:18:35+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_autonomous_gemini.py,OK,0,0.825405,0.000,0.915823460,18.316,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:19:47+0100,Diabetes-Classification-with-SVM,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.645022,0.000,3.470172882,69.403,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:19:50+0100,Diabetes-Classification-with-SVM,GENAIGREENML_assisted_chatgpt.py,OK,0,0.645022,0.000,2.525435209,50.509,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:19:52+0100,Diabetes-Classification-with-SVM,GENAIGREENML_assisted_claude.py,OK,0,0.645022,0.000,2.619660139,52.393,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:19:55+0100,Diabetes-Classification-with-SVM,GENAIGREENML_assisted_codex.py,OK,0,0.645022,0.000,2.573983669,51.480,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:19:57+0100,Diabetes-Classification-with-SVM,GENAIGREENML_assisted_gemini.py,OK,0,0.645022,0.000,2.519747734,50.395,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:19:58+0100,Diabetes-Classification-with-SVM,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.714286,0.000,0.965820312,19.316,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:19:59+0100,Diabetes-Classification-with-SVM,GENAIGREENML_autonomous_claude.py,OK,0,0.707792,0.000,0.815471411,16.309,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:20:00+0100,Diabetes-Classification-with-SVM,GENAIGREENML_autonomous_codex.py,OK,0,0.714286,0.000,0.915785313,18.316,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:20:01+0100,Diabetes-Classification-with-SVM,GENAIGREENML_autonomous_gemini.py,OK,0,0.753247,0.000,0.915673018,18.313,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:21:07+0100,diabetes_predictive_analysis,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.720779,0.000,2.568047047,51.361,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:21:08+0100,diabetes_predictive_analysis,GENAIGREENML_assisted_chatgpt.py,OK,0,0.753247,0.000,1.366318464,27.326,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:21:10+0100,diabetes_predictive_analysis,GENAIGREENML_assisted_claude.py,OK,0,0.753247,0.000,1.366334915,27.327,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:21:11+0100,diabetes_predictive_analysis,GENAIGREENML_assisted_codex.py,OK,0,0.720779,0.000,1.116086483,22.322,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:21:13+0100,diabetes_predictive_analysis,GENAIGREENML_assisted_gemini.py,OK,0,0.668831,0.000,2.473201036,49.464,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:21:14+0100,diabetes_predictive_analysis,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.714286,0.000,0.765356302,15.307,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:21:15+0100,diabetes_predictive_analysis,GENAIGREENML_autonomous_claude.py,OK,0,0.714286,0.000,0.815410852,16.308,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:21:16+0100,diabetes_predictive_analysis,GENAIGREENML_autonomous_codex.py,OK,0,0.727273,0.000,0.815605402,16.312,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:21:17+0100,diabetes_predictive_analysis,GENAIGREENML_autonomous_gemini.py,OK,0,0.714286,0.000,0.915616989,18.312,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:22:16+0100,dyslexia-randomforest,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.737363,0.000,6.071840525,121.437,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:22:22+0100,dyslexia-randomforest,GENAIGREENML_assisted_chatgpt.py,OK,0,0.742857,0.000,5.871692419,117.434,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:22:29+0100,dyslexia-randomforest,GENAIGREENML_assisted_claude.py,OK,0,0.996228,0.000,6.322523832,126.450,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:22:31+0100,dyslexia-randomforest,GENAIGREENML_assisted_codex.py,OK,0,0.741758,0.000,2.117060900,42.341,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:22:36+0100,dyslexia-randomforest,GENAIGREENML_assisted_gemini.py,OK,0,0.945082,0.000,5.120743513,102.415,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:22:37+0100,dyslexia-randomforest,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.934426,0.000,1.015751600,20.315,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:22:38+0100,dyslexia-randomforest,GENAIGREENML_autonomous_codex.py,OK,0,0.934426,0.000,1.015940428,20.319,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:22:39+0100,dyslexia-randomforest,GENAIGREENML_autonomous_gemini.py,OK,0,0.934426,0.000,0.915787458,18.316,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:23:05+0100,Email-spam-detector,GENAIGREENML_original_telemetry_chatgpt.py,FAILED,1,,0.000,0.064733744,1.295,"venv auto-created | requirements install failed after relaxing pins: ERROR: Could not find a version that satisfies the requirement pywin32 (from versions: none) ERROR: No matching distribution found for pywin32 WARNING: You are using pip version 21.3.1; however, version 26.0.1 is available. You should consider upgrading via the '/cluster/home/edvardbj/GenAI-GreenML-2/repos/Email-spam-detector/venv/bin/python -m pip install --upgrade pip' command. | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:23:05+0100,Email-spam-detector,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,0.032518625,0.650,"venv auto-created | requirements install failed after relaxing pins: ERROR: Could not find a version that satisfies the requirement pywin32 (from versions: none) ERROR: No matching distribution found for pywin32 WARNING: You are using pip version 21.3.1; however, version 26.0.1 is available. You should consider upgrading via the '/cluster/home/edvardbj/GenAI-GreenML-2/repos/Email-spam-detector/venv/bin/python -m pip install --upgrade pip' command. | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:23:05+0100,Email-spam-detector,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,0.016489983,0.330,"venv auto-created | requirements install failed after relaxing pins: ERROR: Could not find a version that satisfies the requirement pywin32 (from versions: none) ERROR: No matching distribution found for pywin32 WARNING: You are using pip version 21.3.1; however, version 26.0.1 is available. You should consider upgrading via the '/cluster/home/edvardbj/GenAI-GreenML-2/repos/Email-spam-detector/venv/bin/python -m pip install --upgrade pip' command. | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:23:05+0100,Email-spam-detector,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,0.016315222,0.326,"venv auto-created | requirements install failed after relaxing pins: ERROR: Could not find a version that satisfies the requirement pywin32 (from versions: none) ERROR: No matching distribution found for pywin32 WARNING: You are using pip version 21.3.1; however, version 26.0.1 is available. You should consider upgrading via the '/cluster/home/edvardbj/GenAI-GreenML-2/repos/Email-spam-detector/venv/bin/python -m pip install --upgrade pip' command. | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:23:05+0100,Email-spam-detector,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,0.064448357,1.289,"venv auto-created | requirements install failed after relaxing pins: ERROR: Could not find a version that satisfies the requirement pywin32 (from versions: none) ERROR: No matching distribution found for pywin32 WARNING: You are using pip version 21.3.1; however, version 26.0.1 is available. You should consider upgrading via the '/cluster/home/edvardbj/GenAI-GreenML-2/repos/Email-spam-detector/venv/bin/python -m pip install --upgrade pip' command. | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:23:05+0100,Email-spam-detector,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,0.032389641,0.648,"venv auto-created | requirements install failed after relaxing pins: ERROR: Could not find a version that satisfies the requirement pywin32 (from versions: none) ERROR: No matching distribution found for pywin32 WARNING: You are using pip version 21.3.1; however, version 26.0.1 is available. You should consider upgrading via the '/cluster/home/edvardbj/GenAI-GreenML-2/repos/Email-spam-detector/venv/bin/python -m pip install --upgrade pip' command. | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:23:05+0100,Email-spam-detector,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.016419888,0.328,"venv auto-created | requirements install failed after relaxing pins: ERROR: Could not find a version that satisfies the requirement pywin32 (from versions: none) ERROR: No matching distribution found for pywin32 WARNING: You are using pip version 21.3.1; however, version 26.0.1 is available. You should consider upgrading via the '/cluster/home/edvardbj/GenAI-GreenML-2/repos/Email-spam-detector/venv/bin/python -m pip install --upgrade pip' command. | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:23:05+0100,Email-spam-detector,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.016220093,0.324,"venv auto-created | requirements install failed after relaxing pins: ERROR: Could not find a version that satisfies the requirement pywin32 (from versions: none) ERROR: No matching distribution found for pywin32 WARNING: You are using pip version 21.3.1; however, version 26.0.1 is available. You should consider upgrading via the '/cluster/home/edvardbj/GenAI-GreenML-2/repos/Email-spam-detector/venv/bin/python -m pip install --upgrade pip' command. | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:23:05+0100,Email-spam-detector,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,0.016196251,0.324,"venv auto-created | requirements install failed after relaxing pins: ERROR: Could not find a version that satisfies the requirement pywin32 (from versions: none) ERROR: No matching distribution found for pywin32 WARNING: You are using pip version 21.3.1; however, version 26.0.1 is available. You should consider upgrading via the '/cluster/home/edvardbj/GenAI-GreenML-2/repos/Email-spam-detector/venv/bin/python -m pip install --upgrade pip' command. | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:24:17+0100,FakeNewsPrediction,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.985078,0.000,13.149412870,262.988,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:24:31+0100,FakeNewsPrediction,GENAIGREENML_assisted_chatgpt.py,OK,0,0.984855,0.000,13.799614668,275.992,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:24:44+0100,FakeNewsPrediction,GENAIGREENML_assisted_claude.py,OK,0,0.984633,0.000,13.181070566,263.621,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:24:58+0100,FakeNewsPrediction,GENAIGREENML_assisted_codex.py,OK,0,0.984633,0.000,13.236763000,264.735,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:25:08+0100,FakeNewsPrediction,GENAIGREENML_assisted_gemini.py,OK,0,0.984521,0.000,10.190262079,203.805,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:25:10+0100,FakeNewsPrediction,GENAIGREENML_autonomous_claude.py,OK,0,,0.000,1.766968250,35.339,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:25:23+0100,FakeNewsPrediction,GENAIGREENML_autonomous_codex.py,OK,0,0.619544,0.000,13.231796026,264.636,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:25:33+0100,FakeNewsPrediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.984521,0.000,10.227389574,204.548,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:26:36+0100,HWStudentGradPredictor,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.829819,0.000,1.867138863,37.343,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:26:40+0100,HWStudentGradPredictor,GENAIGREENML_assisted_chatgpt.py,OK,0,0.832831,0.000,3.368555307,67.371,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:26:42+0100,HWStudentGradPredictor,GENAIGREENML_assisted_claude.py,OK,0,0.835843,0.000,2.567881107,51.358,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:26:45+0100,HWStudentGradPredictor,GENAIGREENML_assisted_codex.py,OK,0,0.835843,0.000,2.517496347,50.350,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:26:46+0100,HWStudentGradPredictor,GENAIGREENML_assisted_gemini.py,OK,0,0.500000,0.000,1.015651226,20.313,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:26:47+0100,HWStudentGradPredictor,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.821469,0.000,1.015634298,20.313,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:26:48+0100,HWStudentGradPredictor,GENAIGREENML_autonomous_codex.py,OK,0,0.821469,0.000,0.965829849,19.317,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:26:49+0100,HWStudentGradPredictor,GENAIGREENML_autonomous_gemini.py,OK,0,0.829379,0.000,0.965729952,19.315,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:27:44+0100,IMDB-Sentiment-Analysis,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.827500,0.000,2.117212772,42.344,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:27:46+0100,IMDB-Sentiment-Analysis,GENAIGREENML_assisted_chatgpt.py,OK,0,0.827500,0.000,1.516395569,30.328,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:27:47+0100,IMDB-Sentiment-Analysis,GENAIGREENML_assisted_claude.py,OK,0,0.827500,0.000,1.516481876,30.330,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:27:49+0100,IMDB-Sentiment-Analysis,GENAIGREENML_assisted_codex.py,OK,0,0.827500,0.000,1.566386461,31.328,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:27:50+0100,IMDB-Sentiment-Analysis,GENAIGREENML_assisted_gemini.py,OK,0,0.827500,0.000,1.416429520,28.329,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:27:52+0100,IMDB-Sentiment-Analysis,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.840625,0.000,2.217237473,44.345,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:27:55+0100,IMDB-Sentiment-Analysis,GENAIGREENML_autonomous_claude.py,OK,0,0.875000,0.000,3.034222841,60.684,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:27:57+0100,IMDB-Sentiment-Analysis,GENAIGREENML_autonomous_codex.py,OK,0,0.840625,0.000,1.316290855,26.326,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:27:58+0100,IMDB-Sentiment-Analysis,GENAIGREENML_autonomous_gemini.py,OK,0,0.834375,0.000,1.216067076,24.321,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:30:28+0100,Iris-Classification-ML-problem,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.966667,0.000,3.869366646,77.387,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:30:32+0100,Iris-Classification-ML-problem,GENAIGREENML_assisted_chatgpt.py,OK,0,0.966667,0.000,3.719211340,74.384,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:30:35+0100,Iris-Classification-ML-problem,GENAIGREENML_assisted_claude.py,OK,0,0.966667,0.000,3.569196463,71.384,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:30:39+0100,Iris-Classification-ML-problem,GENAIGREENML_assisted_codex.py,OK,0,0.966667,0.000,3.618972063,72.379,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:30:42+0100,Iris-Classification-ML-problem,GENAIGREENML_assisted_gemini.py,OK,0,0.966667,0.000,3.318734884,66.375,"venv auto-created | requirements installed (relaxed pins) | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:31:32+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.933333,0.000,1.166156054,23.323,"venv auto-created | requirements installed | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:31:33+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_assisted_chatgpt.py,OK,0,0.933333,0.000,1.066081285,21.322,"venv auto-created | requirements installed | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
2026-03-11T12:31:34+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_assisted_claude.py,OK,0,0.933333,0.000,1.165914297,23.318,"venv auto-created | requirements installed | energy approx on Linux because RAPL unavailable, using 20.0W fallback"
